playerID,yearID,stint,teamID,lgID,G,G_batting,AB,R,H,DB,TR,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
ceyro01,1977,1,LAN,NL,153,,564,77,136,0,0,30,110,3,4,93,106,6,2,3,7,11
chambch01,1974,1,CLE,AL,17,,67,8,22,0,0,0,7,0,1,5,5,1,0,0,0,1
chambch01,1975,1,NYA,AL,150,,562,66,171,0,0,9,72,0,1,29,50,9,1,4,6,19
chambch01,1986,1,ATL,NL,97,,122,13,38,0,0,2,14,0,2,15,24,4,0,0,1,2
chapmbe01,1930,1,NYA,AL,138,,513,74,162,0,0,10,81,14,6,43,58,,2,6,,
chapmbe01,1931,1,NYA,AL,149,,600,120,189,0,0,17,122,61,23,75,77,,5,6,,
chapmbe01,1932,1,NYA,AL,151,,581,101,174,0,0,10,107,38,18,71,55,,5,5,,
chapmbe01,1933,1,NYA,AL,147,,565,112,176,0,0,9,98,27,18,72,45,,4,10,,
chapmbe01,1934,1,NYA,AL,149,,588,82,181,0,0,5,86,26,16,67,68,,3,8,,
chapmbe01,1936,2,MIN,AL,97,,401,91,133,0,0,4,60,19,7,69,18,,1,1,,
chapmbe01,1937,2,BOS,AL,113,,423,76,130,0,0,7,57,27,12,57,35,,1,6,,
chapmbe01,1938,1,BOS,AL,127,,480,92,163,0,0,6,80,13,6,65,33,,0,8,,
chapmbe01,1945,2,PHI,NL,24,,51,4,16,0,0,0,4,0,,2,1,,0,0,,4
chapmma01,2019,1,OAK,AL,156,,583,102,145,0,0,36,91,1,1,73,147,0,11,0,3,12
chapmsa01,1941,1,OAK,AL,143,,552,97,178,0,0,25,106,6,9,47,49,,2,1,,13
chapmsa01,1949,1,OAK,AL,154,,589,89,164,0,0,24,108,3,4,80,68,,2,3,,23
chaveen01,2004,1,WAS,NL,132,,502,65,139,0,0,5,34,32,7,30,40,0,1,12,2,6
chaveen01,2006,1,NYN,NL,133,,353,48,108,0,0,4,42,12,3,24,44,3,0,11,2,7
chaveer01,2001,1,OAK,AL,151,,552,91,159,0,0,32,114,8,2,41,99,9,4,0,7,7
chaveer01,2002,1,OAK,AL,153,,585,87,161,0,0,34,109,8,3,65,119,13,1,0,2,8
chaveer01,2003,1,OAK,AL,156,,588,94,166,0,0,29,101,8,3,62,89,10,1,0,3,14
chaveer01,2005,1,OAK,AL,160,,625,92,168,0,0,27,101,6,0,58,129,4,2,0,9,9
chiselo01,2018,1,CLE,AL,29,,84,11,27,0,0,1,9,1,0,8,12,1,2,1,0,2
choosh01,2008,1,CLE,AL,94,,317,68,98,0,0,14,66,4,3,44,78,4,5,0,4,5
cintral01,2003,1,ARI,NL,117,,448,70,142,0,0,13,51,2,3,29,33,0,2,5,3,7
cirilje01,1996,1,MIL,AL,158,,566,101,184,0,0,15,83,4,9,58,69,0,7,6,6,14
cirilje01,1998,1,MIL,NL,156,,604,97,194,0,0,14,68,10,4,79,88,3,4,5,2,26
cirilje01,1999,1,MIL,NL,157,,607,98,198,0,0,15,88,7,4,75,83,4,5,3,7,15
cirilje01,2000,1,COL,NL,157,,598,111,195,0,0,11,115,3,4,67,72,4,6,1,12,19
cirilje01,2001,1,COL,NL,138,,528,72,165,0,0,17,83,12,2,43,63,6,5,1,9,15
cirilje01,2006,1,MIL,NL,112,,263,33,84,0,0,3,23,1,1,21,33,0,1,3,2,8
clarkal01,1947,1,NYA,AL,24,,67,9,25,0,0,1,14,0,0,5,2,,0,1,,5
clarkal01,1948,1,CLE,AL,81,,271,43,84,0,0,9,38,0,2,23,13,,0,4,,12
clarkbr02,2005,1,MIL,NL,145,,599,94,183,0,0,13,53,10,13,47,55,1,18,8,2,13
clarkho01,1969,1,NYA,AL,156,,641,82,183,0,0,4,48,33,13,53,41,1,0,3,2,8
clarkho02,2002,1,BAL,AL,14,,53,3,16,0,0,0,4,0,0,3,6,0,2,0,0,5
clarkho02,2003,1,TOR,AL,38,,70,9,25,0,0,0,7,0,1,3,6,0,2,2,0,3
clarkja01,1978,1,SFN,NL,156,,592,90,181,0,0,25,98,15,11,50,72,8,3,3,9,15
clarkja01,1982,1,SFN,NL,157,,563,90,154,0,0,27,103,6,9,90,91,7,1,0,5,20
clarkja01,1984,1,SFN,NL,57,,203,33,65,0,0,11,44,1,1,43,29,7,0,0,3,9
clarkja01,1987,1,SLN,NL,131,,419,93,120,0,0,35,106,1,2,136,139,13,0,0,3,5
clarkje01,1995,1,MIN,AL,36,,109,17,37,0,0,3,15,3,0,2,11,0,1,0,1,5
clarkme01,1952,1,PHI,NL,47,,155,20,52,0,0,1,15,2,1,6,13,,1,5,,4
clarkph02,1992,1,DET,AL,23,,54,3,22,0,0,1,5,1,0,6,9,1,0,1,0,2
clarkph02,1993,1,SDN,NL,102,,240,33,75,0,0,9,33,2,0,8,31,2,5,1,2,2
clarkto02,1997,1,DET,AL,159,,580,105,160,0,0,32,117,1,3,93,144,13,3,0,5,11
clarkto02,1998,1,DET,AL,157,,602,84,175,0,0,34,103,3,3,63,128,5,3,0,5,16
clarkto02,1999,1,DET,AL,143,,536,74,150,0,0,31,99,2,1,64,133,7,6,0,3,14
clarkto02,2005,1,ARI,NL,130,,349,47,106,0,0,30,87,0,0,37,88,6,1,0,6,10
clarkwi02,1987,1,SFN,NL,150,,529,89,163,0,0,35,91,5,17,49,98,11,5,3,2,2
clarkwi02,1988,1,SFN,NL,162,,575,102,162,0,0,29,109,9,1,100,129,27,4,0,10,9
clarkwi02,1989,1,SFN,NL,159,,588,104,196,0,0,23,111,8,3,74,103,14,5,0,8,6
clarkwi02,1991,1,SFN,NL,148,,565,84,170,0,0,29,116,4,2,51,91,12,2,0,4,5
clarkwi02,1994,1,TEX,AL,110,,389,73,128,0,0,13,80,5,1,71,59,11,3,0,6,5
clarkwi02,1995,1,TEX,AL,123,,454,85,137,0,0,16,92,0,1,68,50,6,4,0,11,7
clarkwi02,1997,1,TEX,AL,110,,393,56,128,0,0,12,51,0,0,49,62,11,3,0,5,4
clarkwi02,1998,1,TEX,AL,149,,554,98,169,0,0,23,102,1,0,72,97,5,3,0,7,15
clarkwi02,1999,1,BAL,AL,77,,251,40,76,0,0,10,29,2,2,38,42,2,2,0,3,5
clarkwi02,2000,2,SLN,NL,51,,171,29,59,0,0,12,42,1,0,22,24,0,3,0,1,3
claytro01,1996,1,SLN,NL,129,,491,64,136,0,0,6,35,33,15,33,89,4,1,2,4,13
clemero01,1956,1,PIT,NL,147,,543,66,169,0,0,7,60,6,6,13,58,2,4,8,4,14
clemero01,1960,1,PIT,NL,144,,570,89,179,0,0,16,94,4,5,39,72,4,2,4,5,21
clemero01,1961,1,PIT,NL,146,,572,100,201,0,0,23,89,4,1,35,59,10,3,1,3,18
clemero01,1962,1,PIT,NL,144,,538,95,168,0,0,10,74,6,4,35,73,9,1,1,6,18
clemero01,1963,1,PIT,NL,152,,600,77,192,0,0,17,76,12,2,31,64,6,4,4,3,24
clemero01,1964,1,PIT,NL,155,,622,95,211,0,0,12,87,5,2,51,87,16,2,3,5,9
clemero01,1965,1,PIT,NL,152,,589,91,194,0,0,10,65,8,0,43,78,14,5,2,3,17
clemero01,1966,1,PIT,NL,154,,638,105,202,0,0,29,119,7,5,46,109,13,0,1,5,14
clemero01,1967,1,PIT,NL,147,,585,103,209,0,0,23,110,9,1,41,103,17,3,0,3,15
clemero01,1969,1,PIT,NL,138,,507,87,175,0,0,19,91,4,1,56,73,16,3,0,4,19
clemero01,1970,1,PIT,NL,108,,412,65,145,0,0,14,60,3,0,38,66,14,2,1,2,7
clemero01,1971,1,PIT,NL,132,,522,82,178,0,0,13,86,1,2,26,65,5,0,1,4,19
clemero01,1972,1,PIT,NL,102,,378,68,118,0,0,10,60,0,0,29,49,7,0,0,6,15
clenddo01,1962,1,PIT,NL,80,,222,39,67,0,0,7,28,16,4,26,58,3,1,1,1,3
cliftha01,1936,1,BAL,AL,152,,576,145,174,0,0,20,73,12,4,115,68,,7,3,,
cliftha01,1937,1,BAL,AL,155,,571,103,175,0,0,29,118,8,5,98,80,,6,4,,
cliftha01,1938,1,BAL,AL,149,,534,119,155,0,0,34,118,10,5,118,67,,5,1,,
clinege01,1971,1,PIT,NL,97,,273,52,84,0,0,1,24,15,6,22,36,0,3,2,0,1
clinege01,1972,1,PIT,NL,107,,311,52,104,0,0,0,17,12,6,16,47,1,2,3,2,7
clinety01,1964,1,ATL,NL,101,,116,22,35,0,0,1,13,0,1,8,22,0,3,4,1,0
clossjd01,2004,1,COL,NL,36,,113,5,36,0,0,1,10,0,0,6,22,0,2,3,0,3
coangi01,1950,1,MIN,AL,104,,366,58,111,0,0,7,50,10,5,28,46,,4,5,,1
coangi01,1951,1,MIN,AL,135,,538,85,163,0,0,9,62,8,5,39,62,,6,8,,6
coggifr01,1967,1,TEX,AL,19,,75,9,23,0,0,1,8,1,0,2,17,0,0,0,1,3
coggiri01,1973,1,BAL,AL,110,,389,54,124,0,0,7,41,17,9,28,24,2,0,7,2,7
coghlch01,2009,1,MIA,NL,128,,504,84,162,0,0,9,47,8,5,53,77,2,4,3,1,3
colabch01,2015,1,TOR,AL,101,,333,55,107,0,0,15,54,2,0,22,96,0,3,0,2,12
colavro01,1958,1,CLE,AL,143,,489,80,148,0,0,41,113,0,2,84,89,6,2,0,3,16
colavro01,1959,1,CLE,AL,154,,588,90,151,0,0,42,111,3,3,71,86,8,2,0,3,13
colavro01,1960,1,DET,AL,145,,555,67,138,0,0,35,87,3,6,53,80,4,4,1,3,17
colavro01,1961,1,DET,AL,163,,583,129,169,0,0,45,140,1,2,113,75,2,2,2,8,14
colavro01,1962,1,DET,AL,161,,601,90,164,0,0,37,112,2,0,96,68,7,2,1,7,18
colavro01,1964,1,OAK,AL,160,,588,89,161,0,0,34,102,3,1,83,56,4,5,1,4,16
colavro01,1965,1,CLE,AL,162,,592,92,170,0,0,26,108,1,1,93,63,11,3,0,7,14
colbena01,1970,1,SDN,NL,156,,572,84,148,0,0,38,86,3,5,56,150,8,4,1,3,11
colbena01,1972,1,SDN,NL,151,,563,87,141,0,0,38,111,15,6,70,127,14,2,3,5,12
colbrgr01,1994,1,MIA,NL,47,,155,17,47,0,0,6,31,1,1,9,27,0,2,0,2,3
colbrgr01,1998,1,COL,NL,62,,122,12,38,0,0,2,13,3,3,8,23,0,1,0,0,1
colbrgr01,1999,1,ARI,NL,67,,135,20,44,0,0,5,24,1,1,12,23,0,4,0,2,3
colbrgr01,2000,1,ARI,NL,116,,329,48,103,0,0,15,57,0,1,43,45,2,10,0,3,13
colbrgr01,2002,1,ARI,NL,72,,171,30,57,0,0,10,27,0,0,13,19,1,0,0,1,5
coleal01,1990,1,CLE,AL,63,,227,43,68,0,0,0,13,40,9,28,38,0,1,0,0,2
coleal01,1995,1,MIN,AL,28,,79,10,27,0,0,1,14,1,3,8,15,0,1,2,0,0
colemgo01,1965,1,CIN,NL,108,,325,39,98,0,0,14,57,0,0,24,38,4,1,0,3,6
colemvi01,1985,1,SLN,NL,151,,636,107,170,0,0,1,40,110,25,50,115,1,0,5,1,3
colemvi01,1986,1,SLN,NL,154,,600,94,139,0,0,0,29,107,14,60,98,0,2,3,5,4
colemvi01,1987,1,SLN,NL,151,,623,121,180,0,0,3,43,109,22,70,126,0,3,5,1,7
colemvi01,1988,1,SLN,NL,153,,616,77,160,0,0,3,38,81,27,49,111,4,1,8,5,4
colemvi01,1989,1,SLN,NL,145,,563,94,143,0,0,2,28,65,10,50,90,0,2,7,2,4
colemvi01,1990,1,SLN,NL,124,,497,73,145,0,0,6,39,77,17,35,88,1,2,4,1,6
colemvi01,1991,1,NYN,NL,72,,278,45,71,0,0,1,17,37,14,39,47,0,0,1,0,3
colemvi01,1993,1,NYN,NL,92,,373,64,104,0,0,2,25,38,13,21,58,1,0,3,2,2
colemvi01,1994,1,KCR,AL,104,,438,61,105,0,0,2,33,50,8,29,72,0,1,4,5,2
colesda01,1992,1,CIN,NL,55,,141,16,44,0,0,3,18,1,0,3,15,0,0,3,2,1
collida02,1976,1,LAA,AL,99,,365,45,96,0,0,4,28,32,19,40,55,2,0,7,1,2
collida02,1979,1,CIN,NL,122,,396,59,126,0,0,3,35,16,9,27,48,2,2,3,1,6
collida02,1980,1,CIN,NL,144,,551,94,167,0,0,3,35,79,21,53,68,2,3,3,3,5
collida02,1983,1,TOR,AL,118,,402,55,109,0,0,1,34,31,7,43,67,1,2,2,2,7
collida02,1984,1,TOR,AL,128,,441,59,136,0,0,2,44,60,14,33,41,0,9,6,3,0
conceda01,1974,1,CIN,NL,160,,594,70,167,0,0,14,82,41,6,44,79,10,6,5,4,20
conceda01,1975,1,CIN,NL,140,,507,62,139,0,0,5,49,33,6,39,51,4,2,6,4,17
conceda01,1981,1,CIN,NL,106,,421,57,129,0,0,5,67,4,5,37,61,1,1,2,7,13
conceda01,1987,1,CIN,NL,104,,279,32,89,0,0,1,33,4,3,28,24,5,0,1,3,10
confomi01,2019,1,NYN,NL,151,,549,90,141,0,0,33,92,7,2,84,149,5,10,0,5,11
confomi01,2020,1,NYN,NL,54,,202,40,65,0,0,9,31,3,3,24,57,0,7,0,0,6
conigto01,1965,1,BOS,AL,138,,521,82,140,0,0,32,82,4,2,51,116,6,5,6,3,9
conigto01,1970,1,BOS,AL,146,,560,89,149,0,0,36,116,4,2,43,93,4,8,0,6,11
coninje01,1994,1,MIA,NL,115,,451,60,144,0,0,18,82,1,2,40,92,4,1,0,4,8
coninje01,1995,1,MIA,NL,133,,483,72,146,0,0,25,105,2,0,66,94,5,1,0,12,13
coninje01,2001,1,BAL,AL,139,,524,75,163,0,0,14,97,12,8,64,75,6,5,0,8,12
coninje01,2005,1,MIA,NL,131,,335,42,102,0,0,3,33,2,0,38,58,2,3,2,6,12
constjo01,2011,1,ATL,NL,42,,109,21,33,0,0,2,10,7,4,6,14,0,0,4,0,1
coopece01,1975,1,BOS,AL,106,,305,49,95,0,0,14,44,1,4,19,33,6,3,3,3,3
coopece01,1978,1,MIL,AL,107,,407,60,127,0,0,13,54,3,4,32,72,3,0,5,4,5
coopece01,1979,1,MIL,AL,150,,590,83,182,0,0,24,106,15,3,56,77,10,0,6,8,14
coopece01,1980,1,MIL,AL,153,,622,96,219,0,0,25,122,17,6,39,42,15,2,7,8,16
coopece01,1981,1,MIL,AL,106,,416,70,133,0,0,12,60,5,4,28,30,2,3,1,5,16
coopece01,1982,1,MIL,AL,155,,654,104,205,0,0,32,121,2,3,32,53,7,0,4,6,4
coopece01,1983,1,MIL,AL,160,,661,106,203,0,0,30,126,2,1,37,63,7,1,3,8,17
coopewa01,1943,1,SLN,NL,122,,449,52,143,0,0,9,81,1,,19,19,,2,6,,13
coopewa01,1944,1,SLN,NL,112,,397,56,126,0,0,13,72,4,,20,19,,1,8,,15
coopewa01,1947,1,SFN,NL,140,,515,79,157,0,0,35,122,2,,24,43,,3,4,,13
coopewa01,1950,2,ATL,NL,102,,337,52,111,0,0,14,60,1,,30,26,,3,3,,8
coopewa01,1951,1,ATL,NL,109,,342,42,107,0,0,18,59,1,1,28,18,,1,1,,10
coopewa01,1954,2,CHN,NL,57,,158,21,49,0,0,7,32,0,0,21,23,,2,0,0,7
corcoti01,1984,1,PHI,NL,102,,208,30,71,0,0,5,36,0,1,37,27,5,1,0,2,6
cordewi01,1992,1,WAS,NL,45,,126,17,38,0,0,2,8,0,0,9,31,0,1,1,0,3
cordoma01,1996,1,MIN,AL,145,,569,97,176,0,0,16,111,11,5,53,96,4,8,0,9,18
correca01,2017,1,HOU,AL,109,,422,82,133,0,0,24,84,2,1,53,92,5,2,0,4,12
costech01,2006,1,PHI,NL,65,,198,25,65,0,0,7,32,0,0,10,31,1,5,0,0,6
cottohe01,1985,1,NYA,AL,34,,56,4,17,0,0,1,6,1,1,3,12,0,0,1,0,1
cottohe01,1991,1,SEA,AL,66,,177,35,54,0,0,6,23,16,3,10,27,0,2,2,1,7
counscr01,2000,1,ARI,NL,67,,152,23,48,0,0,2,11,3,3,20,18,0,2,1,1,4
covinwe01,1958,1,ATL,NL,90,,294,43,97,0,0,24,74,0,0,20,35,7,5,3,2,7
covinwe01,1961,4,PHI,NL,57,,165,23,50,0,0,7,26,0,0,15,17,1,0,0,3,4
covinwe01,1963,1,PHI,NL,119,,353,46,107,0,0,17,64,1,0,26,56,7,2,2,0,8
cowanbi01,1969,2,LAA,AL,28,,56,10,17,0,0,4,10,0,0,3,9,1,1,0,0,1
cowenal01,1977,1,KCR,AL,162,,606,98,189,0,0,23,112,16,12,41,64,4,8,1,5,14
coxte02,1977,1,BOS,AL,13,,58,11,21,0,0,1,6,0,0,3,6,0,0,1,0,0
craigal01,2011,1,SLN,NL,75,,200,33,63,0,0,11,40,5,0,15,40,0,1,1,2,7
craigal01,2012,1,SLN,NL,119,,469,76,144,0,0,22,92,2,1,37,89,1,1,0,7,15
craigal01,2013,1,SLN,NL,134,,508,71,160,0,0,13,97,2,0,40,100,2,10,0,5,12
craigro02,1979,1,SEA,AL,16,,52,9,20,0,0,0,6,1,1,1,5,0,0,0,0,0
crawfca02,2003,1,TBA,AL,151,,630,80,177,0,0,5,54,55,10,26,102,4,1,1,3,5
crawfca02,2004,1,TBA,AL,152,,626,104,185,0,0,11,55,59,15,35,81,2,1,4,6,2
crawfca02,2005,1,TBA,AL,156,,644,101,194,0,0,15,81,46,8,27,84,1,5,5,6,11
crawfca02,2006,1,TBA,AL,151,,600,89,183,0,0,18,77,58,9,37,85,3,4,9,2,8
crawfca02,2007,1,TBA,AL,143,,584,93,184,0,0,11,80,50,10,32,112,5,5,1,2,11
crawfca02,2009,1,TBA,AL,156,,606,96,185,0,0,15,68,60,16,51,99,1,8,2,5,7
crawfca02,2010,1,TBA,AL,154,,600,110,184,0,0,19,90,47,10,46,104,3,3,3,5,2
crawfwi01,1976,1,SLN,NL,120,,392,49,119,0,0,9,50,2,1,37,53,6,1,2,6,10
crispco01,2010,1,OAK,AL,75,,290,51,81,0,0,8,38,32,3,30,49,0,0,3,5,6
crispco01,2011,1,OAK,AL,136,,531,69,140,0,0,8,54,49,9,41,65,2,1,4,6,11
crispco01,2012,1,OAK,AL,120,,455,68,118,0,0,11,46,39,4,45,64,0,0,6,2,9
cromawa01,1981,1,WAS,NL,99,,358,41,109,0,0,6,42,2,3,39,27,12,0,0,3,8
cromawa01,1991,1,KCR,AL,69,,131,13,41,0,0,1,20,1,3,15,18,0,0,1,1,3
croncj01,2022,1,COL,NL,150,,575,79,148,0,0,29,102,0,0,43,164,6,8,0,5,16
cronijo01,1930,1,MIN,AL,154,,587,127,203,0,0,13,126,17,10,72,36,,5,22,,
cronijo01,1931,1,MIN,AL,156,,611,103,187,0,0,12,126,10,9,81,52,,4,4,,
cronijo01,1932,1,MIN,AL,143,,557,95,177,0,0,6,116,7,5,66,45,,3,3,,
cronijo01,1933,1,MIN,AL,152,,602,89,186,0,0,5,118,5,4,87,49,,2,5,,
cronijo01,1934,1,MIN,AL,127,,504,68,143,0,0,7,101,8,0,53,28,,1,9,,
cronijo01,1937,1,BOS,AL,148,,570,102,175,0,0,18,110,5,3,84,73,,6,11,,
cronijo01,1938,1,BOS,AL,143,,530,98,172,0,0,17,94,7,5,91,60,,5,11,,
cronijo01,1939,1,BOS,AL,143,,520,97,160,0,0,19,107,6,6,87,48,,0,20,,18
cronijo01,1940,1,BOS,AL,149,,548,104,156,0,0,24,111,7,5,83,65,,1,13,,6
cronijo01,1941,1,BOS,AL,143,,518,98,161,0,0,16,95,1,4,82,55,,1,14,,20
cronijo01,1942,1,BOS,AL,45,,79,7,24,0,0,4,24,0,1,15,21,,0,1,,3
cronijo01,1943,1,BOS,AL,59,,77,8,24,0,0,5,29,0,0,11,4,,0,0,,3
crowege01,1957,1,CIN,NL,133,,494,71,134,0,0,31,92,1,1,32,62,3,1,0,5,9
crowlte01,1979,1,BAL,AL,61,,63,8,20,0,0,1,8,0,0,14,13,2,1,0,0,2
cruzde01,2000,1,DET,AL,156,,583,68,176,0,0,10,82,1,4,13,43,2,4,8,7,25
cruzja01,1999,1,CLE,AL,32,,88,14,29,0,0,3,17,0,2,5,13,0,1,1,1,4
cruzjo01,1976,1,HOU,NL,133,,439,49,133,0,0,4,61,28,11,53,46,5,0,2,2,6
cruzjo01,1977,1,HOU,NL,157,,579,87,173,0,0,17,87,44,23,69,67,13,0,3,10,4
cruzjo01,1978,1,HOU,NL,153,,565,79,178,0,0,10,83,37,9,57,57,9,0,2,3,9
cruzjo01,1979,1,HOU,NL,157,,558,73,161,0,0,9,72,36,14,72,66,16,0,1,5,5
cruzjo01,1980,1,HOU,NL,160,,612,79,185,0,0,11,91,36,11,60,66,13,0,0,8,11
cruzjo01,1983,1,HOU,NL,160,,594,85,189,0,0,14,92,30,16,65,86,10,1,1,3,4
cruzjo01,1984,1,HOU,NL,160,,600,96,187,0,0,12,95,22,8,73,68,10,0,2,10,8
cruzjo02,2000,1,TOR,AL,162,,603,91,146,0,0,31,76,15,5,71,129,3,2,2,3,11
cruzjo02,2001,1,TOR,AL,146,,577,92,158,0,0,34,88,32,5,45,138,4,1,2,2,8
cruzjo02,2005,3,LAN,NL,47,,156,23,47,0,0,6,22,0,1,23,43,1,0,0,0,4
cruzju01,1978,1,SEA,AL,147,,550,77,129,0,0,1,25,59,10,69,66,0,1,10,4,8
cruzju01,1979,1,SEA,AL,107,,414,70,112,0,0,1,29,49,9,62,61,0,0,4,3,7
cruzju01,1980,1,SEA,AL,119,,422,66,88,0,0,2,16,45,7,59,49,0,1,13,2,6
cruzju01,1981,1,SEA,AL,94,,352,57,90,0,0,2,24,43,8,39,40,0,3,4,3,4
cruzju01,1982,1,SEA,AL,154,,549,83,133,0,0,8,49,46,13,57,71,1,3,6,2,6
cruzju01,1983,1,SEA,AL,61,,181,24,46,0,0,2,12,33,6,20,22,1,2,1,2,3
cruzne02,2008,1,TEX,AL,31,,115,19,38,0,0,7,26,3,1,17,28,2,1,0,0,1
cruzne02,2009,1,TEX,AL,128,,462,75,120,0,0,33,76,20,4,49,118,6,2,0,2,9
cruzne02,2010,1,TEX,AL,108,,399,60,127,0,0,22,78,17,4,38,81,5,1,1,6,12
cruzne02,2014,1,BAL,AL,159,,613,87,166,0,0,40,108,4,5,55,140,8,5,0,5,17
cruzne02,2015,1,SEA,AL,152,,590,90,178,0,0,44,93,3,2,59,164,9,5,0,1,6
cruzne02,2016,1,SEA,AL,155,,589,96,169,0,0,43,105,2,0,62,159,5,9,0,7,15
cruzne02,2017,1,SEA,AL,155,,556,91,160,0,0,39,119,1,1,70,140,7,12,0,7,15
cruzne02,2018,1,SEA,AL,144,,519,70,133,0,0,37,97,1,0,55,122,5,14,0,3,15
cruzne02,2019,1,MIN,AL,120,,454,81,141,0,0,41,108,0,1,56,131,8,7,0,3,14
cruzne02,2020,1,MIN,AL,53,,185,33,56,0,0,16,33,0,0,25,58,5,4,0,0,8
cuccito01,1930,1,CIN,NL,125,,443,64,138,0,0,10,78,5,,47,44,,2,14,,
cuccito01,1931,1,CIN,NL,154,,575,67,181,0,0,2,93,1,,54,28,,0,10,,
cuccito01,1936,1,ATL,NL,150,,565,68,174,0,0,7,86,1,,58,49,,2,16,,12
cuccito01,1939,1,ATL,NL,81,,310,42,95,0,0,2,40,5,,26,26,,0,6,,9
cuccito01,1945,1,CHA,AL,118,,402,50,124,0,0,2,49,6,2,45,19,,1,2,,9
cuddymi01,2006,1,MIN,AL,150,,557,102,158,0,0,24,109,6,0,62,130,5,10,0,6,11
cuddymi01,2009,1,MIN,AL,153,,588,93,162,0,0,32,94,6,1,54,118,3,6,0,2,22
cuddymi01,2013,1,COL,NL,130,,489,74,162,0,0,20,84,10,3,46,100,5,2,0,3,13
cuddymi01,2014,1,COL,NL,49,,190,32,63,0,0,10,31,3,0,14,30,0,0,0,1,5
culbele01,1946,1,BOS,AL,59,,179,34,56,0,0,3,18,3,2,16,19,,0,9,,4
cullero01,1941,1,BAL,AL,149,,501,82,159,0,0,9,98,6,4,121,43,,2,5,,4
cullero01,1942,3,NYA,AL,21,,77,16,28,0,0,2,17,0,1,18,2,,0,2,,1
cullero01,1946,1,DET,AL,113,,328,63,110,0,0,15,56,3,0,88,39,,1,2,,5
cummimi01,1997,2,PHI,NL,63,,208,24,63,0,0,1,23,2,3,23,30,0,0,1,2,2
cunnijo01,1957,1,SLN,NL,122,,261,50,83,0,0,9,52,3,3,56,29,6,5,1,6,3
cunnijo01,1958,1,SLN,NL,131,,337,61,105,0,0,12,57,4,4,82,23,3,3,1,1,9
cunnijo01,1959,1,SLN,NL,144,,458,65,158,0,0,7,60,2,6,88,47,9,5,2,3,9
curtich01,1992,1,LAA,AL,139,,441,59,114,0,0,10,46,43,18,51,71,2,6,5,4,10
curtich01,1993,1,LAA,AL,152,,583,94,166,0,0,6,59,48,24,70,89,2,4,7,7,16
custja01,2008,1,OAK,AL,148,,481,77,111,0,0,33,77,0,0,111,197,3,2,0,4,7
cuylemi01,1991,1,DET,AL,154,,475,77,122,0,0,3,33,41,10,52,92,0,5,12,2,4
dahlda01,2016,1,COL,NL,63,,222,42,70,0,0,7,24,5,0,15,59,0,0,0,0,3
dahlda01,2019,1,COL,NL,100,,374,67,113,0,0,15,61,4,4,28,110,0,4,2,5,3
dahlgba01,1944,1,PIT,NL,158,,599,67,173,0,0,12,101,2,,47,56,,6,7,,20
daleype01,1958,1,BOS,AL,27,,56,10,18,0,0,2,8,0,0,7,11,1,0,1,0,3
dalledo01,1944,1,CHN,NL,117,,381,53,116,0,0,8,74,1,,61,29,,0,2,,8
damonjo01,1999,1,KCR,AL,145,,583,101,179,0,0,14,77,36,6,67,50,5,3,3,4,13
damonjo01,2000,1,KCR,AL,159,,655,136,214,0,0,16,88,46,9,65,60,4,1,8,12,7
damonjo01,2002,1,BOS,AL,154,,623,118,178,0,0,14,63,31,6,65,70,5,6,3,5,4
damonjo01,2004,1,BOS,AL,150,,621,123,189,0,0,20,94,19,8,76,71,1,2,0,3,8
damonjo01,2005,1,BOS,AL,148,,624,117,197,0,0,10,75,18,1,53,69,3,2,0,9,5
damonjo01,2008,1,NYA,AL,143,,555,95,168,0,0,17,71,29,8,64,82,0,1,2,1,5
danieka01,1986,1,CIN,NL,74,,181,34,58,0,0,6,23,15,2,22,30,1,2,1,1,4
danieka01,1987,1,CIN,NL,108,,368,73,123,0,0,26,64,26,8,60,62,11,1,1,0,6
darnatr01,2020,1,ATL,NL,44,,165,19,53,0,0,9,34,1,0,16,50,0,2,0,1,8
daughja01,1989,1,TEX,AL,52,,106,15,32,0,0,1,10,2,1,11,21,0,1,0,3,1
daultda01,1992,1,PHI,NL,145,,485,80,131,0,0,27,109,11,2,88,103,11,6,0,6,3
daultda01,1993,1,PHI,NL,147,,510,90,131,0,0,24,105,5,0,117,111,12,2,0,8,2
davalvi01,1970,1,SLN,NL,111,,183,29,57,0,0,1,33,4,1,13,19,1,0,2,1,4
davalvi01,1972,1,PIT,NL,117,,368,60,117,0,0,4,28,14,1,26,44,6,3,5,1,3
davalvi01,1978,1,LAN,NL,75,,77,15,24,0,0,1,11,2,1,3,7,0,0,0,1,1
davisal01,1984,1,SEA,AL,152,,567,80,161,0,0,27,116,5,4,97,78,16,7,0,7,7
davisal01,1987,1,SEA,AL,157,,580,86,171,0,0,29,100,0,0,72,84,6,2,0,8,17
davisal01,1989,1,SEA,AL,142,,498,84,152,0,0,21,95,0,1,101,49,15,6,0,6,15
davisbr02,1972,1,MIL,AL,85,,154,17,49,0,0,0,12,6,4,12,23,0,0,1,1,4
davisbu02,1983,1,KCR,AL,33,,122,13,42,0,0,2,18,4,3,4,19,0,0,2,2,3
davisch01,1984,1,SFN,NL,137,,499,87,157,0,0,21,81,12,8,42,74,6,1,2,2,13
